POST Name,POST Type,Server Timestamp,Client Timestamp,Stop Number,Descriptor
LIC Robot V1.0,Robot POST,1740089350.2277763,1740089351,20,end_arm
LIC Robot V1.0,Robot POST,1740089356.774852,1740089357,20,depart
LIC Robot V1.0,Robot POST,1740089359.3369994,1740089360,L,arrive
LIC Robot V1.0,Robot POST,1740089374.9933343,1740089375,L,depart
LIC Robot V1.0,Robot POST,1740089380.531072,1740089381,L,arrive
LIC Robot V1.0,Robot POST,1740089395.7925763,1740089396,L,depart
LIC Robot V1.0,Robot POST,1740089398.864674,1740089399,21,arrive
LIC Robot V1.0,Robot POST,1740089405.4196777,1740089406,21,start_arm
LIC Robot V1.0,Robot POST,1740089421.2923193,1740089422,21,end_arm
LIC Robot V1.0,Robot POST,1740089427.830992,1740089428,21,depart
LIC Robot V1.0,Robot POST,1740089431.2155802,1740089431,22,arrive
LIC Robot V1.0,Robot POST,1740089437.6618998,1740089438,22,start_arm
LIC Robot V1.0,Robot POST,1740089453.6466532,1740089454,22,end_arm
LIC Robot V1.0,Robot POST,1740089459.8998144,1740089461,22,depart
LIC Robot V1.0,Robot POST,1740089463,1740089463,23,arrive
LIC Robot V1.0,Robot POST,1740089468.9990556,1740089469,23,start_arm
LIC Robot V1.0,Robot POST,1740089484.5777905,1740089485,23,end_arm
LIC Robot V1.0,Robot POST,1740089491.435165,1740089491,23,depart
LIC Robot V1.0,Robot POST,1740089494.8144715,1740089495,24,arrive
LIC Robot V1.0,Robot POST,1740089501.2596188,1740089502,24,start_arm
N/A,LIC Trigger POST,1740089504.537904,1740089500,3,N/A
N/A,LIC Trigger POST,1740089511.2037394,1740089507,3,N/A
LIC Robot V1.0,Robot POST,1740089517.1263177,1740089517,24,end_arm
LIC Robot V1.0,Robot POST,1740089524.2030756,1740089524,24,depart
LIC Robot V1.0,Robot POST,1740089527.2931824,1740089528,25,arrive
N/A,LIC Trigger POST,1740089529.1087172,1740089524,3,N/A
LIC Robot V1.0,Robot POST,1740089534.135954,1740089535,25,start_arm
N/A,LIC Trigger POST,1740089536.1722271,1740089531,3,N/A
LIC Robot V1.0,Robot POST,1740089550.0088289,1740089550,25,end_arm
LIC Robot V1.0,Robot POST,1740089556.7060509,1740089557,25,depart
N/A,LIC Trigger POST,1740089560.4419487,1740089556,3,N/A
LIC Robot V1.0,Robot POST,1740089560.4419487,1740089560,26,arrive
LIC Robot V1.0,Robot POST,1740089566.593917,1740089567,26,start_arm
N/A,LIC Trigger POST,1740089577.9629235,1740089573,3,N/A
LIC Robot V1.0,Robot POST,1740089582.2467883,1740089583,26,end_arm
LIC Robot V1.0,Robot POST,1740089588.3108044,1740089589,26,depart
LIC Robot V1.0,Robot POST,1740089592.4026704,1740089592,27,arrive
LIC Robot V1.0,Robot POST,1740089599.3747783,1740089600,27,start_arm
LIC Robot V1.0,Robot POST,1740089614.9241848,1740089615,27,end_arm
LIC Robot V1.0,Robot POST,1740089621.037552,1740089622,27,depart
LIC Robot V1.0,Robot POST,1740089624.4507523,1740089625,28,arrive
LIC Robot V1.0,Robot POST,1740089631.3166487,1740089631,28,start_arm
LIC Robot V1.0,Robot POST,1740089646.9829628,1740089648,28,end_arm
LIC Robot V1.0,Robot POST,1740089654.0746589,1740089654,28,depart
LIC Robot V1.0,Robot POST,1740089662.2371392,1740089663,29,arrive
LIC Robot V1.0,Robot POST,1740089668.7917266,1740089669,29,start_arm
LIC Robot V1.0,Robot POST,1740089684.353649,1740089685,29,end_arm
LIC Robot V1.0,Robot POST,1740089690.801753,1740089691,29,depart
LIC Robot V1.0,Robot POST,1740089693.778969,1740089694,30,arrive
LIC Robot V1.0,Robot POST,1740089700.1309254,1740089700,30,start_arm
LIC Robot V1.0,Robot POST,1740089715,1740089716,30,end_arm
LIC Robot V1.0,Robot POST,1740089721.4942698,1740089722,30,depart
LIC Robot V1.0,Robot POST,1740089724.1973126,1740089725,R,arrive
LIC Robot V1.0,Robot POST,1740089739.8597448,1740089740,R,depart
LIC Robot V1.0,Robot POST,1740089745.4150763,1740089746,R,arrive
LIC Robot V1.0,Robot POST,1740089760.7452884,1740089761,R,depart
LIC Robot V1.0,Robot POST,1740089763.9606273,1740089764,31,arrive
LIC Robot V1.0,Robot POST,1740089770.172357,1740089770,31,start_arm
LIC Robot V1.0,Robot POST,1740089785.9450688,1740089786,31,end_arm
LIC Robot V1.0,Robot POST,1740089792.3903646,1740089792,31,depart
LIC Robot V1.0,Robot POST,1740089795.2587824,1740089796,32,arrive
LIC Robot V1.0,Robot POST,1740089801.2985454,1740089802,32,start_arm
LIC Robot V1.0,Robot POST,1740089816.5585651,1740089817,32,end_arm
LIC Robot V1.0,Robot POST,1740089822.6456325,1740089823,32,depart
LIC Robot V1.0,Robot POST,1740089825.5618637,1740089826,33,arrive
LIC Robot V1.0,Robot POST,1740089831.621782,1740089832,33,start_arm
LIC Robot V1.0,Robot POST,1740089847.3765662,1740089848,33,end_arm
LIC Robot V1.0,Robot POST,1740089853.9357738,1740089854,33,depart
LIC Robot V1.0,Robot POST,1740089856.9050722,1740089857,34,arrive
LIC Robot V1.0,Robot POST,1740089863.0739903,1740089864,34,start_arm
LIC Robot V1.0,Robot POST,1740089879.0195255,1740089879,34,end_arm
LIC Robot V1.0,Robot POST,1740089885.3616827,1740089886,34,depart
LIC Robot V1.0,Robot POST,1740089888.6405907,1740089889,35,arrive
LIC Robot V1.0,Robot POST,1740089895.4032123,1740089896,35,start_arm
LIC Robot V1.0,Robot POST,1740089911.2803447,1740089912,35,end_arm
LIC Robot V1.0,Robot POST,1740089917.3251479,1740089918,35,depart
LIC Robot V1.0,Robot POST,1740089920.2577484,1740089921,36,arrive
LIC Robot V1.0,Robot POST,1740089926.2902405,1740089927,36,start_arm
LIC Robot V1.0,Robot POST,1740089942.095906,1740089943,36,end_arm
LIC Robot V1.0,Robot POST,1740089948.2408307,1740089949,36,depart
LIC Robot V1.0,Robot POST,1740089951.007269,1740089952,37,arrive
LIC Robot V1.0,Robot POST,1740089957.8725348,1740089958,37,start_arm
LIC Robot V1.0,Robot POST,1740089973.840074,1740089974,37,end_arm
LIC Robot V1.0,Robot POST,1740089980.597798,1740089981,37,depart
LIC Robot V1.0,Robot POST,1740089983.6845417,1740089984,38,arrive
LIC Robot V1.0,Robot POST,1740089989.9163342,1740089990,38,start_arm
LIC Robot V1.0,Robot POST,1740090005.5914433,1740090006,38,end_arm
LIC Robot V1.0,Robot POST,1740090011.6342967,1740090012,38,depart
LIC Robot V1.0,Robot POST,1740090014.8113418,1740090015,39,arrive
LIC Robot V1.0,Robot POST,1740090020.9451678,1740090021,39,start_arm
LIC Robot V1.0,Robot POST,1740090046.5656035,1740090046,39,depart
LIC Robot V1.0,Robot POST,1740090049.2200415,1740090050,40,arrive
LIC Robot V1.0,Robot POST,1740090055.562023,1740090056,40,start_arm
LIC Robot V1.0,Robot POST,1740090070.9295785,1740090072,40,end_arm
LIC Robot V1.0,Robot POST,1740090077.1113021,1740090078,40,depart
LIC Robot V1.0,Robot POST,1740090079.8309214,1740090080,L,arrive
LIC Robot V1.0,Robot POST,1740090095.1536036,1740090096,L,depart
LIC Robot V1.0,Robot POST,1740090100.2031996,1740090101,L,arrive
LIC Robot V1.0,Robot POST,1740090115.3730526,1740090116,L,depart
LIC Robot V1.0,Robot POST,1740090118.436657,1740090119,41,arrive
LIC Robot V1.0,Robot POST,1740090124.8874793,1740090125,41,start_arm
LIC Robot V1.0,Robot POST,1740090140.5439663,1740090141,41,end_arm
LIC Robot V1.0,Robot POST,1740090146.7049108,1740090147,41,depart
LIC Robot V1.0,Robot POST,1740090149.7727706,1740090150,42,arrive
LIC Robot V1.0,Robot POST,1740090156.3156064,1740090156,42,start_arm
LIC Robot V1.0,Robot POST,1740090172.1927545,1740090172,42,end_arm
LIC Robot V1.0,Robot POST,1740090178.649329,1740090179,42,depart
LIC Robot V1.0,Robot POST,1740090181.7218602,1740090182,43,arrive
LIC Robot V1.0,Robot POST,1740090188.1497598,1740090188,43,start_arm
LIC Robot V1.0,Robot POST,1740090204.1529198,1740090204,43,end_arm
LIC Robot V1.0,Robot POST,1740090210.3688397,1740090211,43,depart
LIC Robot V1.0,Robot POST,1740090213.9772756,1740090214,44,arrive
LIC Robot V1.0,Robot POST,1740090221.0434573,1740090221,44,start_arm
LIC Robot V1.0,Robot POST,1740090236.9090507,1740090237,44,end_arm
LIC Robot V1.0,Robot POST,1740090243.2621634,1740090243,44,depart
LIC Robot V1.0,Robot POST,1740090246.5369482,1740090247,45,arrive
LIC Robot V1.0,Robot POST,1740090253.0013964,1740090253,45,start_arm
LIC Robot V1.0,Robot POST,1740090268.4962666,1740090269,45,end_arm
LIC Robot V1.0,Robot POST,1740090274.8001578,1740090275,45,depart
LIC Robot V1.0,Robot POST,1740090277.846376,1740090278,46,arrive
LIC Robot V1.0,Robot POST,1740090283.9300992,1740090284,46,start_arm
LIC Robot V1.0,Robot POST,1740090299.789407,1740090300,46,end_arm
LIC Robot V1.0,Robot POST,1740090306.1405716,1740090306,46,depart
LIC Robot V1.0,Robot POST,1740090309.2188332,1740090310,47,arrive
LIC Robot V1.0,Robot POST,1740090315.3523808,1740090316,47,start_arm
LIC Robot V1.0,Robot POST,1740090330.6270583,1740090331,47,end_arm
LIC Robot V1.0,Robot POST,1740090336.7627146,1740090337,47,depart
LIC Robot V1.0,Robot POST,1740090339.532139,1740090340,48,arrive
LIC Robot V1.0,Robot POST,1740090346.0756109,1740090346,48,start_arm
LIC Robot V1.0,Robot POST,1740090361.4455068,1740090362,48,end_arm
LIC Robot V1.0,Robot POST,1740090367.5865078,1740090368,48,depart
LIC Robot V1.0,Robot POST,1740090370.5468647,1740090371,49,arrive
LIC Robot V1.0,Robot POST,1740090376.7440987,1740090377,49,start_arm
LIC Robot V1.0,Robot POST,1740090401.3842852,1740090402,49,depart
LIC Robot V1.0,Robot POST,1740090404.754687,1740090405,S,arrive
