POST Name,POST Type,Server Timestamp,Client Timestamp,Stop Number,Descriptor
LIC Robot V1.0,Robot POST,1740096008.5709012,1740096008,0,start_arm
LIC Robot V1.0,Robot POST,1740096024.0313134,1740096024,0,end_arm
LIC Robot V1.0,Robot POST,1740096030.4720006,1740096031,0,depart
LIC Robot V1.0,Robot POST,1740096033.8558605,1740096034,1,arrive
LIC Robot V1.0,Robot POST,1740096040.5082314,1740096041,1,start_arm
LIC Robot V1.0,Robot POST,1740096056.090083,1740096056,1,end_arm
LIC Robot V1.0,Robot POST,1740096062.6311707,1740096063,1,depart
LIC Robot V1.0,Robot POST,1740096066.0987363,1740096067,2,arrive
LIC Robot V1.0,Robot POST,1740096073.1745615,1740096073,2,start_arm
LIC Robot V1.0,Robot POST,1740096089.7786026,1740096089,2,end_arm
LIC Robot V1.0,Robot POST,1740096096.2242403,1740096097,2,depart
LIC Robot V1.0,Robot POST,1740096099.2863176,1740096100,3,arrive
LIC Robot V1.0,Robot POST,1740096105.3351774,1740096106,3,start_arm
LIC Robot V1.0,Robot POST,1740096120.8963394,1740096121,3,end_arm
LIC Robot V1.0,Robot POST,1740096127.143004,1740096127,3,depart
LIC Robot V1.0,Robot POST,1740096130.2164652,1740096131,4,arrive
LIC Robot V1.0,Robot POST,1740096136.364191,1740096137,4,start_arm
N/A,LIC Trigger POST,1740096139.009514,1740096138.18,3,N/A,
LIC Robot V1.0,Robot POST,1740096151.730962,1740096152,4,end_arm
LIC Robot V1.0,Robot POST,1740096157.7684577,1740096158,4,depart
LIC Robot V1.0,Robot POST,1740096160.8275442,1740096161,5,arrive
LIC Robot V1.0,Robot POST,1740096166.8847263,1740096167,5,start_arm
N/A,LIC Trigger POST,1740096177.7271762,1740096176.61,3,N/A,
LIC Robot V1.0,Robot POST,1740096182.4402475,1740096183,5,end_arm
LIC Robot V1.0,Robot POST,1740096188.581337,1740096189,5,depart
LIC Robot V1.0,Robot POST,1740096191.651465,1740096192,6,arrive
LIC Robot V1.0,Robot POST,1740096198.3016942,1740096198,6,start_arm
N/A,LIC Trigger POST,1740096202.2022567,1740096201.13,3,N/A,
LIC Robot V1.0,Robot POST,1740096229.4683418,1740096214,6,end_arm
LIC Robot V1.0,Robot POST,1740096235.5810552,1740096236,6,depart
LIC Robot V1.0,Robot POST,1740096239.0657253,1740096239,7,arrive
LIC Robot V1.0,Robot POST,1740096245.521711,1740096246,7,start_arm
LIC Robot V1.0,Robot POST,1740096261.4949684,1740096262,7,end_arm
LIC Robot V1.0,Robot POST,1740096267.9455686,1740096268,7,depart
LIC Robot V1.0,Robot POST,1740096271.5372458,1740096272,8,arrive
LIC Robot V1.0,Robot POST,1740096278.073518,1740096278,8,start_arm
LIC Robot V1.0,Robot POST,1740096295.1479757,1740096294,8,end_arm
LIC Robot V1.0,Robot POST,1740096301.5970004,1740096301,8,depart
LIC Robot V1.0,Robot POST,1740096305.9068673,1740096304,9,arrive
LIC Robot V1.0,Robot POST,1740096314.1911175,1740096313,9,start_arm
LIC Robot V1.0,Robot POST,1740096330.7819862,1740096330,9,end_arm
LIC Robot V1.0,Robot POST,1740096338.3729687,1740096338,9,depart
LIC Robot V1.0,Robot POST,1740096341.4237897,1740096341,10,arrive
LIC Robot V1.0,Robot POST,1740096347.4803565,1740096347,10,start_arm
LIC Robot V1.0,Robot POST,1740096362.8394966,1740096362,10,end_arm
LIC Robot V1.0,Robot POST,1740096369.0875392,1740096368,10,depart
LIC Robot V1.0,Robot POST,1740096371.9482079,1740096371,R,arrive
LIC Robot V1.0,Robot POST,1740096386.9180195,1740096387,R,depart
LIC Robot V1.0,Robot POST,1740096392.6562765,1740096392,R,arrive
LIC Robot V1.0,Robot POST,1740096407.8813877,1740096407,R,depart
LIC Robot V1.0,Robot POST,1740096411.5734293,1740096411,11,arrive
LIC Robot V1.0,Robot POST,1740096418.031126,1740096417,11,start_arm
LIC Robot V1.0,Robot POST,1740096434.006266,1740096433,11,end_arm
LIC Robot V1.0,Robot POST,1740096440.4524713,1740096440,11,depart
LIC Robot V1.0,Robot POST,1740096443.421669,1740096443,12,arrive
LIC Robot V1.0,Robot POST,1740096450.4910963,1740096449,12,start_arm
LIC Robot V1.0,Robot POST,1740096467.1723304,1740096466,12,end_arm
LIC Robot V1.0,Robot POST,1740096473.6338847,1740096473,12,depart
LIC Robot V1.0,Robot POST,1740096476.506882,1740096476,13,arrive
LIC Robot V1.0,Robot POST,1740096482.9480755,1740096482,13,start_arm
N/A,LIC Trigger POST,1740096493.230043,1740096491.21,3,N/A,
LIC Robot V1.0,Robot POST,1740096498.817261,1740096498,13,end_arm
LIC Robot V1.0,Robot POST,1740096505.2750847,1740096505,13,depart
N/A,LIC Trigger POST,1740096507.422493,1740096505.22,3,N/A,
LIC Robot V1.0,Robot POST,1740096508.2469697,1740096508,14,arrive
LIC Robot V1.0,Robot POST,1740096514.2938728,1740096514,14,start_arm
N/A,LIC Trigger POST,1740096518.0744758,1740096515.73,3,N/A,
N/A,LIC Trigger POST,1740096528.6133463,1740096526.23,3,N/A,
LIC Robot V1.0,Robot POST,1740096530.1547964,1740096529,14,end_arm
LIC Robot V1.0,Robot POST,1740096536.9144914,1740096536,14,depart
LIC Robot V1.0,Robot POST,1740096540.3003557,1740096539,15,arrive
N/A,LIC Trigger POST,1740096543.0039914,1740096540.19,3,N/A,
LIC Robot V1.0,Robot POST,1740096546.6529102,1740096546,15,start_arm
LIC Robot V1.0,Robot POST,1740096595.2752378,1740096561,15,end_arm
LIC Robot V1.0,Robot POST,1740096601.737087,1740096601,15,depart
LIC Robot V1.0,Robot POST,1740096604.8113673,1740096604,16,arrive
LIC Robot V1.0,Robot POST,1740096611.171663,1740096610,16,start_arm
N/A,LIC Trigger POST,1740096612.4035146,1740096610.11,3,N/A,
LIC Robot V1.0,Robot POST,1740096627.2262268,1740096626,16,end_arm
LIC Robot V1.0,Robot POST,1740096634.1022463,1740096633,16,depart
LIC Robot V1.0,Robot POST,1740096636.8732219,1740096636,17,arrive
LIC Robot V1.0,Robot POST,1740096643.0144649,1740096642,17,start_arm
LIC Robot V1.0,Robot POST,1740096658.3892365,1740096658,17,end_arm
LIC Robot V1.0,Robot POST,1740096664.5600364,1740096664,17,depart
LIC Robot V1.0,Robot POST,1740096667.3867881,1740096667,18,arrive
LIC Robot V1.0,Robot POST,1740096673.4271483,1740096673,18,start_arm
LIC Robot V1.0,Robot POST,1740096689.289228,1740096688,18,end_arm
LIC Robot V1.0,Robot POST,1740096696.0531242,1740096695,18,depart
LIC Robot V1.0,Robot POST,1740096700.0361602,1740096698,19,arrive
LIC Robot V1.0,Robot POST,1740096706.6016545,1740096706,19,start_arm
LIC Robot V1.0,Robot POST,1740096722.057158,1740096721,19,end_arm
LIC Robot V1.0,Robot POST,1740096728.2057817,1740096728,19,depart
LIC Robot V1.0,Robot POST,1740096731.071313,1740096730,20,arrive
LIC Robot V1.0,Robot POST,1740096737.5273635,1740096737,20,start_arm
LIC Robot V1.0,Robot POST,1740096752.9801013,1740096752,20,end_arm
LIC Robot V1.0,Robot POST,1740096759.2257524,1740096758,20,depart
LIC Robot V1.0,Robot POST,1740096761.7887056,1740096761,L,arrive
LIC Robot V1.0,Robot POST,1740096777.0457332,1740096776,L,depart
LIC Robot V1.0,Robot POST,1740096782.0772932,1740096781,L,arrive
LIC Robot V1.0,Robot POST,1740096797.1244502,1740096796,L,depart
LIC Robot V1.0,Robot POST,1740096800.1941397,1740096799,21,arrive
LIC Robot V1.0,Robot POST,1740096806.5418181,1740096806,21,start_arm
LIC Robot V1.0,Robot POST,1740096821.9022582,1740096821,21,end_arm
LIC Robot V1.0,Robot POST,1740096828.1387563,1740096827,21,depart
LIC Robot V1.0,Robot POST,1740096831.0261006,1740096830,22,arrive
LIC Robot V1.0,Robot POST,1740096837.0601268,1740096837,22,start_arm
LIC Robot V1.0,Robot POST,1740096852.7225394,1740096852,22,end_arm
LIC Robot V1.0,Robot POST,1740096859.791139,1740096859,22,depart
LIC Robot V1.0,Robot POST,1740096863.4781847,1740096863,23,arrive
LIC Robot V1.0,Robot POST,1740096869.723285,1740096869,23,start_arm
N/A,LIC Trigger POST,1740096882.00876,1740096879.32,3,N/A,
LIC Robot V1.0,Robot POST,1740096885.1073833,1740096885,23,end_arm
LIC Robot V1.0,Robot POST,1740096891.419751,1740096891,23,depart
LIC Robot V1.0,Robot POST,1740096895.1221552,1740096894,24,arrive
LIC Robot V1.0,Robot POST,1740096902.1772265,1740096901,24,start_arm
LIC Robot V1.0,Robot POST,1740096917.9839685,1740096918,24,end_arm
LIC Robot V1.0,Robot POST,1740096924.026256,1740096924,24,depart
LIC Robot V1.0,Robot POST,1740096926.7914557,1740096926,25,arrive
N/A,LIC Trigger POST,1740096927.4160483,1740096924.7,3,N/A,
LIC Robot V1.0,Robot POST,1740096933.2146962,1740096932,25,start_arm
N/A,LIC Trigger POST,1740096945.1484466,1740096942.24,3,N/A,
LIC Robot V1.0,Robot POST,1740096949.1816523,1740096948,25,end_arm
LIC Robot V1.0,Robot POST,1740096955.6430836,1740096955,25,depart
LIC Robot V1.0,Robot POST,1740096958.4086354,1740096958,26,arrive
N/A,LIC Trigger POST,1740096959.1108937,1740096956.18,3,N/A,
LIC Robot V1.0,Robot POST,1740096964.8566773,1740096964,26,start_arm
N/A,LIC Trigger POST,1740096969.5669553,1740096966.72,3,N/A,
LIC Robot V1.0,Robot POST,1740096980.4194343,1740096980,26,end_arm
LIC Robot V1.0,Robot POST,1740096986.8592718,1740096986,26,depart
LIC Robot V1.0,Robot POST,1740096989.939133,1740096989,27,arrive
N/A,LIC Trigger POST,1740096990.5451872,1740096987.69,3,N/A,
LIC Robot V1.0,Robot POST,1740096996.3024452,1740096996,27,start_arm
LIC Robot V1.0,Robot POST,1740097011.614411,1740097011,27,end_arm
LIC Robot V1.0,Robot POST,1740097017.6990857,1740097017,27,depart
LIC Robot V1.0,Robot POST,1740097020.3693163,1740097020,28,arrive
LIC Robot V1.0,Robot POST,1740097026.3876164,1740097026,28,start_arm
LIC Robot V1.0,Robot POST,1740097042.0685265,1740097041,28,end_arm
LIC Robot V1.0,Robot POST,1740097048.3106315,1740097048,28,depart
LIC Robot V1.0,Robot POST,1740097051.386542,1740097051,29,arrive
LIC Robot V1.0,Robot POST,1740097057.7424312,1740097057,29,start_arm
LIC Robot V1.0,Robot POST,1740097089.6040518,1740097082,29,depart
LIC Robot V1.0,Robot POST,1740097092.6582952,1740097092,30,arrive
LIC Robot V1.0,Robot POST,1740097098.8081741,1740097098,30,start_arm
LIC Robot V1.0,Robot POST,1740097126.351043,1740097126,30,depart
LIC Robot V1.0,Robot POST,1740097129.1955338,1740097129,R,arrive
LIC Robot V1.0,Robot POST,1740097144.265168,1740097144,R,depart
LIC Robot V1.0,Robot POST,1740097149.89135,1740097149,R,arrive
LIC Robot V1.0,Robot POST,1740097165.1533155,1740097164,R,depart
LIC Robot V1.0,Robot POST,1740097168.5359378,1740097168,31,arrive
LIC Robot V1.0,Robot POST,1740097174.9871547,1740097174,31,start_arm
LIC Robot V1.0,Robot POST,1740097190.9231346,1740097190,31,end_arm
