LIC Robot V1.0,Robot POST,1739565622.2487466,1739565622,14,start_arm
N/A,LIC Trigger POST,1739565623.2059407,1739565617,5,N/A
N/A,LIC Trigger POST,1739565633.7744308,1739565627,5,N/A
LIC Robot V1.0,Robot POST,1739565637.5815194,1739565637,14,end_arm
LIC Robot V1.0,Robot POST,1739565643.6388142,1739565644,14,depart
N/A,LIC Trigger POST,1739565644.9356027,1739565639,5,N/A
LIC Robot V1.0,Robot POST,1739565646.569512,1739565646,15,arrive
LIC Robot V1.0,Robot POST,1739565652.6669335,1739565652,15,start_arm
N/A,LIC Trigger POST,1739565654.2225356,1739565648,5,N/A
LIC Robot V1.0,Robot POST,1739565668.2201252,1739565668,15,end_arm
LIC Robot V1.0,Robot POST,1739565674.2673106,1739565674,15,depart
N/A,LIC Trigger POST,1739565677,1739565670,5,N/A
LIC Robot V1.0,Robot POST,1739565677.216448,1739565677,16,arrive
LIC Robot V1.0,Robot POST,1739565683.2794943,1739565683,16,start_arm
N/A,LIC Trigger POST,1739565687.6447682,1739565681,5,N/A
LIC Robot V1.0,Robot POST,1739565698.8861344,1739565699,16,end_arm
LIC Robot V1.0,Robot POST,1739565705.0901964,1739565705,16,depart
LIC Robot V1.0,Robot POST,1739565708.0394192,1739565708,17,arrive
N/A,LIC Trigger POST,1739565708.2075152,1739565702,5,N/A
LIC Robot V1.0,Robot POST,1739565714.222254,1739565714,17,start_arm
N/A,LIC Trigger POST,1739565715.8577652,1739565710,5,N/A
N/A,LIC Trigger POST,1739565725.4719536,1739565719,5,N/A
LIC Robot V1.0,Robot POST,1739565729.5773315,1739565729,17,end_arm
LIC Robot V1.0,Robot POST,1739565735.804538,1739565736,17,depart
LIC Robot V1.0,Robot POST,1739565738.4788194,1739565738,18,arrive
LIC Robot V1.0,Robot POST,1739565744.540559,1739565744,18,start_arm
LIC Robot V1.0,Robot POST,1739565759.8535967,1739565760,18,end_arm
LIC Robot V1.0,Robot POST,1739565765.9034152,1739565766,18,depart
LIC Robot V1.0,Robot POST,1739565768.7270613,1739565769,19,arrive
LIC Robot V1.0,Robot POST,1739565774.8431516,1739565775,19,start_arm
LIC Robot V1.0,Robot POST,1739565793.247159,1739565790,19,end_arm
LIC Robot V1.0,Robot POST,1739565799.3932347,1739565799,19,depart
LIC Robot V1.0,Robot POST,1739565802.2263098,1739565802,20,arrive
LIC Robot V1.0,Robot POST,1739565808.3259144,1739565808,20,start_arm
LIC Robot V1.0,Robot POST,1739565824.1777935,1739565824,20,end_arm
LIC Robot V1.0,Robot POST,1739565830.5446231,1739565830,20,depart
LIC Robot V1.0,Robot POST,1739565833.2127595,1739565833,L,arrive
LIC Robot V1.0,Robot POST,1739565848.4165738,1739565848,L,depart
LIC Robot V1.0,Robot POST,1739565853.5900784,1739565853,L,arrive
LIC Robot V1.0,Robot POST,1739565868.3932807,1739565868,L,depart
